curso,sexo,matricula,nivel,materia,trimestre,nota
3SEC A,F,408,Secundaria,mat,1T,91
3SEC A,F,136,Secundaria,mat,1T,60
3SEC A,M,695,Secundaria,mat,1T,38
3SEC A,M,470,Secundaria,mat,1T,80
3SEC A,M,229,Secundaria,mat,1T,73
3SEC A,M,547,Secundaria,mat,1T,51
3SEC A,M,241,Secundaria,mat,1T,59
3SEC A,F,644,Secundaria,mat,1T,55
3SEC A,M,218,Secundaria,mat,1T,53
3SEC A,F,337,Secundaria,mat,1T,60
3SEC A,M,242,Secundaria,mat,1T,20
3SEC A,F,479,Secundaria,mat,1T,66
3SEC A,M,294,Secundaria,mat,1T,72
3SEC A,F,291,Secundaria,mat,1T,60
3SEC A,M,272,Secundaria,mat,1T,74
3SEC A,M,199,Secundaria,mat,1T,47
3SEC A,F,536,Secundaria,mat,1T,65
3SEC A,F,68,Secundaria,mat,1T,87
3SEC A,M,197,Secundaria,mat,1T,81
3SEC A,F,116,Secundaria,mat,1T,62
3SEC A,F,395,Secundaria,mat,1T,57
3SEC A,M,724,Secundaria,mat,1T,38
3SEC A,M,171,Secundaria,mat,1T,37
3SEC A,M,398,Secundaria,mat,1T,74
3SEC A,F,670,Secundaria,mat,1T,44
3SEC A,F,33,Secundaria,mat,1T,68
3SEC A,M,233,Secundaria,mat,1T,43
3SEC A,F,480,Secundaria,mat,2T,83
3SEC A,F,408,Secundaria,mat,2T,83
3SEC A,F,136,Secundaria,mat,2T,53
3SEC A,M,695,Secundaria,mat,2T,48
3SEC A,M,470,Secundaria,mat,2T,80
3SEC A,M,229,Secundaria,mat,2T,79
3SEC A,M,547,Secundaria,mat,2T,53
3SEC A,M,241,Secundaria,mat,2T,64
3SEC A,F,644,Secundaria,mat,2T,53
3SEC A,M,218,Secundaria,mat,2T,66
3SEC A,F,337,Secundaria,mat,2T,68
3SEC A,M,242,Secundaria,mat,2T,58
3SEC A,F,479,Secundaria,mat,2T,80
3SEC A,M,294,Secundaria,mat,2T,60
3SEC A,F,291,Secundaria,mat,2T,52
3SEC A,M,272,Secundaria,mat,2T,91
3SEC A,M,199,Secundaria,mat,2T,57
3SEC A,F,536,Secundaria,mat,2T,61
3SEC A,F,68,Secundaria,mat,2T,92
3SEC A,M,197,Secundaria,mat,2T,79
3SEC A,F,116,Secundaria,mat,2T,51
3SEC A,F,395,Secundaria,mat,2T,51
3SEC A,M,724,Secundaria,mat,2T,62
3SEC A,M,171,Secundaria,mat,2T,71
3SEC A,M,398,Secundaria,mat,2T,69
3SEC A,F,670,Secundaria,mat,2T,62
3SEC A,F,33,Secundaria,mat,2T,73
3SEC A,M,233,Secundaria,mat,2T,49
3SEC A,F,480,Secundaria,mat,3T,100
3SEC A,F,408,Secundaria,mat,3T,83
3SEC A,F,136,Secundaria,mat,3T,64
3SEC A,M,695,Secundaria,mat,3T,69
3SEC A,M,470,Secundaria,mat,3T,78
3SEC A,M,229,Secundaria,mat,3T,88
3SEC A,M,547,Secundaria,mat,3T,57
3SEC A,M,241,Secundaria,mat,3T,62
3SEC A,F,644,Secundaria,mat,3T,52
3SEC A,M,218,Secundaria,mat,3T,59
3SEC A,F,337,Secundaria,mat,3T,59
3SEC A,M,242,Secundaria,mat,3T,74
3SEC A,F,479,Secundaria,mat,3T,100
3SEC A,M,294,Secundaria,mat,3T,81
3SEC A,F,291,Secundaria,mat,3T,63
3SEC A,M,272,Secundaria,mat,3T,100
3SEC A,M,199,Secundaria,mat,3T,51
3SEC A,F,536,Secundaria,mat,3T,54
3SEC A,F,68,Secundaria,mat,3T,91
3SEC A,M,197,Secundaria,mat,3T,100
3SEC A,F,116,Secundaria,mat,3T,52
3SEC A,F,395,Secundaria,mat,3T,67
3SEC A,M,724,Secundaria,mat,3T,63
3SEC A,M,171,Secundaria,mat,3T,66
3SEC A,M,398,Secundaria,mat,3T,57
3SEC A,F,670,Secundaria,mat,3T,54
3SEC A,F,33,Secundaria,mat,3T,80
3SEC A,M,233,Secundaria,mat,3T,67
3SEC A,F,480,Secundaria,tte,1T,94
3SEC A,F,408,Secundaria,tte,1T,87
3SEC A,F,136,Secundaria,tte,1T,87
3SEC A,M,695,Secundaria,tte,1T,58
3SEC A,M,470,Secundaria,tte,1T,96
3SEC A,M,229,Secundaria,tte,1T,98
3SEC A,M,547,Secundaria,tte,1T,64
3SEC A,M,241,Secundaria,tte,1T,82
3SEC A,F,644,Secundaria,tte,1T,54
3SEC A,M,218,Secundaria,tte,1T,79
3SEC A,F,337,Secundaria,tte,1T,86
3SEC A,M,242,Secundaria,tte,1T,37
3SEC A,F,479,Secundaria,tte,1T,83
3SEC A,M,294,Secundaria,tte,1T,94
3SEC A,F,291,Secundaria,tte,1T,73
3SEC A,M,272,Secundaria,tte,1T,90
3SEC A,M,199,Secundaria,tte,1T,58
3SEC A,F,536,Secundaria,tte,1T,86
3SEC A,F,68,Secundaria,tte,1T,89
3SEC A,M,197,Secundaria,tte,1T,94
3SEC A,F,116,Secundaria,tte,1T,74
3SEC A,F,395,Secundaria,tte,1T,72
3SEC A,M,724,Secundaria,tte,1T,44
3SEC A,M,171,Secundaria,tte,1T,51
3SEC A,M,398,Secundaria,tte,1T,67
3SEC A,F,670,Secundaria,tte,1T,71
3SEC A,F,33,Secundaria,tte,1T,92
3SEC A,M,233,Secundaria,tte,1T,59
3SEC A,F,480,Secundaria,tte,2T,98
3SEC A,F,408,Secundaria,tte,2T,87
3SEC A,F,136,Secundaria,tte,2T,82
3SEC A,M,695,Secundaria,tte,2T,57
3SEC A,M,470,Secundaria,tte,2T,92
3SEC A,M,229,Secundaria,tte,2T,83
3SEC A,M,547,Secundaria,tte,2T,61
3SEC A,M,241,Secundaria,tte,2T,90
3SEC A,F,644,Secundaria,tte,2T,69
3SEC A,M,218,Secundaria,tte,2T,79
3SEC A,F,337,Secundaria,tte,2T,85
3SEC A,M,242,Secundaria,tte,2T,63
3SEC A,F,479,Secundaria,tte,2T,88
3SEC A,M,294,Secundaria,tte,2T,80
3SEC A,F,291,Secundaria,tte,2T,74
3SEC A,M,272,Secundaria,tte,2T,97
3SEC A,M,199,Secundaria,tte,2T,60
3SEC A,F,536,Secundaria,tte,2T,96
3SEC A,F,68,Secundaria,tte,2T,94
3SEC A,M,197,Secundaria,tte,2T,100
3SEC A,F,116,Secundaria,tte,2T,67
3SEC A,F,395,Secundaria,tte,2T,73
3SEC A,M,724,Secundaria,tte,2T,49
3SEC A,M,171,Secundaria,tte,2T,51
3SEC A,M,398,Secundaria,tte,2T,73
3SEC A,F,670,Secundaria,tte,2T,70
3SEC A,F,33,Secundaria,tte,2T,81
3SEC A,M,233,Secundaria,tte,2T,64
3SEC A,F,480,Secundaria,tte,3T,93
3SEC A,F,408,Secundaria,tte,3T,79
3SEC A,F,136,Secundaria,tte,3T,83
3SEC A,M,695,Secundaria,tte,3T,67
3SEC A,M,470,Secundaria,tte,3T,90
3SEC A,M,229,Secundaria,tte,3T,99
3SEC A,M,547,Secundaria,tte,3T,69
3SEC A,M,241,Secundaria,tte,3T,80
3SEC A,F,644,Secundaria,tte,3T,58
3SEC A,M,218,Secundaria,tte,3T,70
3SEC A,F,337,Secundaria,tte,3T,78
3SEC A,M,242,Secundaria,tte,3T,70
3SEC A,F,479,Secundaria,tte,3T,89
3SEC A,M,294,Secundaria,tte,3T,71
3SEC A,F,291,Secundaria,tte,3T,85
3SEC A,M,272,Secundaria,tte,3T,92
3SEC A,M,199,Secundaria,tte,3T,63
3SEC A,F,536,Secundaria,tte,3T,81
3SEC A,F,68,Secundaria,tte,3T,89
3SEC A,M,197,Secundaria,tte,3T,93
3SEC A,F,116,Secundaria,tte,3T,63
3SEC A,F,395,Secundaria,tte,3T,61
3SEC A,M,724,Secundaria,tte,3T,60
3SEC A,M,171,Secundaria,tte,3T,52
3SEC A,M,398,Secundaria,tte,3T,94
3SEC A,F,670,Secundaria,tte,3T,60
3SEC A,F,33,Secundaria,tte,3T,75
3SEC A,M,233,Secundaria,tte,3T,61
3SEC A,F,480,Secundaria,bioge,1T,91
3SEC A,F,408,Secundaria,bioge,1T,88
3SEC A,F,136,Secundaria,bioge,1T,87
3SEC A,M,695,Secundaria,bioge,1T,42
3SEC A,M,470,Secundaria,bioge,1T,94
3SEC A,M,229,Secundaria,bioge,1T,78
3SEC A,M,547,Secundaria,bioge,1T,81
3SEC A,M,241,Secundaria,bioge,1T,78
3SEC A,F,644,Secundaria,bioge,1T,68
3SEC A,M,218,Secundaria,bioge,1T,85
3SEC A,F,337,Secundaria,bioge,1T,91
3SEC A,M,242,Secundaria,bioge,1T,62
3SEC A,F,479,Secundaria,bioge,1T,89
3SEC A,M,294,Secundaria,bioge,1T,87
3SEC A,F,291,Secundaria,bioge,1T,86
3SEC A,M,272,Secundaria,bioge,1T,91
3SEC A,M,199,Secundaria,bioge,1T,67
3SEC A,F,536,Secundaria,bioge,1T,84
3SEC A,F,68,Secundaria,bioge,1T,98
3SEC A,M,197,Secundaria,bioge,1T,87
3SEC A,F,116,Secundaria,bioge,1T,75
3SEC A,F,395,Secundaria,bioge,1T,66
3SEC A,M,724,Secundaria,bioge,1T,43
3SEC A,M,171,Secundaria,bioge,1T,56
3SEC A,M,398,Secundaria,bioge,1T,64
3SEC A,F,670,Secundaria,bioge,1T,75
3SEC A,F,33,Secundaria,bioge,1T,85
3SEC A,M,233,Secundaria,bioge,1T,79
3SEC A,F,480,Secundaria,bioge,2T,98
3SEC A,F,408,Secundaria,bioge,2T,97
3SEC A,F,136,Secundaria,bioge,2T,89
3SEC A,M,695,Secundaria,bioge,2T,52
3SEC A,M,470,Secundaria,bioge,2T,88
3SEC A,M,229,Secundaria,bioge,2T,70
3SEC A,M,547,Secundaria,bioge,2T,68
3SEC A,M,241,Secundaria,bioge,2T,79
3SEC A,F,644,Secundaria,bioge,2T,56
3SEC A,M,218,Secundaria,bioge,2T,70
3SEC A,F,337,Secundaria,bioge,2T,86
3SEC A,M,242,Secundaria,bioge,2T,67
3SEC A,F,479,Secundaria,bioge,2T,81
3SEC A,M,294,Secundaria,bioge,2T,83
3SEC A,F,291,Secundaria,bioge,2T,81
3SEC A,M,272,Secundaria,bioge,2T,99
3SEC A,M,199,Secundaria,bioge,2T,60
3SEC A,F,536,Secundaria,bioge,2T,88
3SEC A,F,68,Secundaria,bioge,2T,100
3SEC A,M,197,Secundaria,bioge,2T,87
3SEC A,F,116,Secundaria,bioge,2T,69
3SEC A,F,395,Secundaria,bioge,2T,59
3SEC A,M,724,Secundaria,bioge,2T,49
3SEC A,M,171,Secundaria,bioge,2T,47
3SEC A,M,398,Secundaria,bioge,2T,70
3SEC A,F,670,Secundaria,bioge,2T,78
3SEC A,F,33,Secundaria,bioge,2T,90
3SEC A,M,233,Secundaria,bioge,2T,83
3SEC A,F,480,Secundaria,bioge,3T,94
3SEC A,F,408,Secundaria,bioge,3T,100
3SEC A,F,136,Secundaria,bioge,3T,94
3SEC A,M,695,Secundaria,bioge,3T,59
3SEC A,M,470,Secundaria,bioge,3T,86
3SEC A,M,229,Secundaria,bioge,3T,73
3SEC A,M,547,Secundaria,bioge,3T,86
3SEC A,M,241,Secundaria,bioge,3T,93
3SEC A,F,644,Secundaria,bioge,3T,59
3SEC A,M,218,Secundaria,bioge,3T,67
3SEC A,F,337,Secundaria,bioge,3T,91
3SEC A,M,242,Secundaria,bioge,3T,61
3SEC A,F,479,Secundaria,bioge,3T,90
3SEC A,M,294,Secundaria,bioge,3T,70
3SEC A,F,291,Secundaria,bioge,3T,87
3SEC A,M,272,Secundaria,bioge,3T,100
3SEC A,M,199,Secundaria,bioge,3T,54
3SEC A,F,536,Secundaria,bioge,3T,91
3SEC A,F,68,Secundaria,bioge,3T,98
3SEC A,M,197,Secundaria,bioge,3T,93
3SEC A,F,116,Secundaria,bioge,3T,60
3SEC A,F,395,Secundaria,bioge,3T,58
3SEC A,M,724,Secundaria,bioge,3T,61
3SEC A,M,171,Secundaria,bioge,3T,51
3SEC A,M,398,Secundaria,bioge,3T,63
3SEC A,F,670,Secundaria,bioge,3T,56
3SEC A,F,33,Secundaria,bioge,3T,90
3SEC A,M,233,Secundaria,bioge,3T,74
3SEC A,F,480,Secundaria,fis,1T,70
3SEC A,F,408,Secundaria,fis,1T,74
3SEC A,F,136,Secundaria,fis,1T,68
3SEC A,M,695,Secundaria,fis,1T,36
3SEC A,M,470,Secundaria,fis,1T,75
3SEC A,M,229,Secundaria,fis,1T,74
3SEC A,M,547,Secundaria,fis,1T,52
3SEC A,M,241,Secundaria,fis,1T,51
3SEC A,F,644,Secundaria,fis,1T,61
3SEC A,M,218,Secundaria,fis,1T,64
3SEC A,F,337,Secundaria,fis,1T,62
3SEC A,M,242,Secundaria,fis,1T,21
3SEC A,F,479,Secundaria,fis,1T,72
3SEC A,M,294,Secundaria,fis,1T,76
3SEC A,F,291,Secundaria,fis,1T,74
3SEC A,M,272,Secundaria,fis,1T,75
3SEC A,M,199,Secundaria,fis,1T,41
3SEC A,F,536,Secundaria,fis,1T,69
3SEC A,F,68,Secundaria,fis,1T,77
3SEC A,M,197,Secundaria,fis,1T,71
3SEC A,F,116,Secundaria,fis,1T,62
3SEC A,F,395,Secundaria,fis,1T,53
3SEC A,M,724,Secundaria,fis,1T,47
3SEC A,M,171,Secundaria,fis,1T,46
3SEC A,M,398,Secundaria,fis,1T,56
3SEC A,F,670,Secundaria,fis,1T,51
3SEC A,F,33,Secundaria,fis,1T,66
3SEC A,M,233,Secundaria,fis,1T,57
3SEC A,F,480,Secundaria,fis,2T,75
3SEC A,F,408,Secundaria,fis,2T,89
3SEC A,F,136,Secundaria,fis,2T,51
3SEC A,M,695,Secundaria,fis,2T,62
3SEC A,M,470,Secundaria,fis,2T,87
3SEC A,M,229,Secundaria,fis,2T,90
3SEC A,M,547,Secundaria,fis,2T,53
3SEC A,M,241,Secundaria,fis,2T,71
3SEC A,F,644,Secundaria,fis,2T,51
3SEC A,M,218,Secundaria,fis,2T,93
3SEC A,F,337,Secundaria,fis,2T,64
3SEC A,M,242,Secundaria,fis,2T,62
3SEC A,F,479,Secundaria,fis,2T,72
3SEC A,M,294,Secundaria,fis,2T,56
3SEC A,F,291,Secundaria,fis,2T,61
3SEC A,M,272,Secundaria,fis,2T,92
3SEC A,M,199,Secundaria,fis,2T,55
3SEC A,F,536,Secundaria,fis,2T,78
3SEC A,F,68,Secundaria,fis,2T,82
3SEC A,M,197,Secundaria,fis,2T,97
3SEC A,F,116,Secundaria,fis,2T,52
3SEC A,F,395,Secundaria,fis,2T,51
3SEC A,M,724,Secundaria,fis,2T,51
3SEC A,M,171,Secundaria,fis,2T,52
3SEC A,M,398,Secundaria,fis,2T,61
3SEC A,F,670,Secundaria,fis,2T,52
3SEC A,F,33,Secundaria,fis,2T,67
3SEC A,M,233,Secundaria,fis,2T,62
3SEC A,F,480,Secundaria,fis,3T,100
3SEC A,F,408,Secundaria,fis,3T,88
3SEC A,F,136,Secundaria,fis,3T,76
3SEC A,M,695,Secundaria,fis,3T,58
3SEC A,M,470,Secundaria,fis,3T,87
3SEC A,M,229,Secundaria,fis,3T,94
3SEC A,M,547,Secundaria,fis,3T,58
3SEC A,M,241,Secundaria,fis,3T,77
3SEC A,F,644,Secundaria,fis,3T,71
3SEC A,M,218,Secundaria,fis,3T,86
3SEC A,F,337,Secundaria,fis,3T,68
3SEC A,M,242,Secundaria,fis,3T,69
3SEC A,F,479,Secundaria,fis,3T,100
3SEC A,M,294,Secundaria,fis,3T,95
3SEC A,F,291,Secundaria,fis,3T,86
3SEC A,M,272,Secundaria,fis,3T,100
3SEC A,M,199,Secundaria,fis,3T,56
3SEC A,F,536,Secundaria,fis,3T,89
3SEC A,F,68,Secundaria,fis,3T,96
3SEC A,M,197,Secundaria,fis,3T,100
3SEC A,F,116,Secundaria,fis,3T,70
3SEC A,F,395,Secundaria,fis,3T,65
3SEC A,M,724,Secundaria,fis,3T,61
3SEC A,M,171,Secundaria,fis,3T,76
3SEC A,M,398,Secundaria,fis,3T,60
3SEC A,F,670,Secundaria,fis,3T,71
3SEC A,F,33,Secundaria,fis,3T,92
3SEC A,M,233,Secundaria,fis,3T,75
3SEC A,F,480,Secundaria,qui,1T,86
3SEC A,F,408,Secundaria,qui,1T,89
3SEC A,F,136,Secundaria,qui,1T,72
3SEC A,M,695,Secundaria,qui,1T,44
3SEC A,M,470,Secundaria,qui,1T,84
3SEC A,M,229,Secundaria,qui,1T,77
3SEC A,M,547,Secundaria,qui,1T,57
3SEC A,M,241,Secundaria,qui,1T,76
3SEC A,F,644,Secundaria,qui,1T,51
3SEC A,M,218,Secundaria,qui,1T,64
3SEC A,F,337,Secundaria,qui,1T,84
3SEC A,M,242,Secundaria,qui,1T,43
3SEC A,F,479,Secundaria,qui,1T,78
3SEC A,M,294,Secundaria,qui,1T,63
3SEC A,F,291,Secundaria,qui,1T,64
3SEC A,M,272,Secundaria,qui,1T,69
3SEC A,M,199,Secundaria,qui,1T,51
3SEC A,F,536,Secundaria,qui,1T,89
3SEC A,F,68,Secundaria,qui,1T,96
3SEC A,M,197,Secundaria,qui,1T,89
3SEC A,F,116,Secundaria,qui,1T,52
3SEC A,F,395,Secundaria,qui,1T,59
3SEC A,M,724,Secundaria,qui,1T,51
3SEC A,M,171,Secundaria,qui,1T,44
3SEC A,M,398,Secundaria,qui,1T,87
3SEC A,F,670,Secundaria,qui,1T,63
3SEC A,F,33,Secundaria,qui,1T,82
3SEC A,M,233,Secundaria,qui,1T,42
3SEC A,F,480,Secundaria,qui,2T,86
3SEC A,F,408,Secundaria,qui,2T,96
3SEC A,F,136,Secundaria,qui,2T,54
3SEC A,M,695,Secundaria,qui,2T,59
3SEC A,M,470,Secundaria,qui,2T,78
3SEC A,M,229,Secundaria,qui,2T,84
3SEC A,M,547,Secundaria,qui,2T,53
3SEC A,M,241,Secundaria,qui,2T,72
3SEC A,F,644,Secundaria,qui,2T,61
3SEC A,M,218,Secundaria,qui,2T,55
3SEC A,F,337,Secundaria,qui,2T,67
3SEC A,M,242,Secundaria,qui,2T,51
3SEC A,F,479,Secundaria,qui,2T,76
3SEC A,M,294,Secundaria,qui,2T,63
3SEC A,F,291,Secundaria,qui,2T,67
3SEC A,M,272,Secundaria,qui,2T,78
3SEC A,M,199,Secundaria,qui,2T,51
3SEC A,F,536,Secundaria,qui,2T,87
3SEC A,F,68,Secundaria,qui,2T,100
3SEC A,M,197,Secundaria,qui,2T,85
3SEC A,F,116,Secundaria,qui,2T,51
3SEC A,F,395,Secundaria,qui,2T,51
3SEC A,M,724,Secundaria,qui,2T,52
3SEC A,M,171,Secundaria,qui,2T,51
3SEC A,M,398,Secundaria,qui,2T,70
3SEC A,F,670,Secundaria,qui,2T,51
3SEC A,F,33,Secundaria,qui,2T,71
3SEC A,M,233,Secundaria,qui,2T,57
3SEC A,F,480,Secundaria,qui,3T,82
3SEC A,F,408,Secundaria,qui,3T,65
3SEC A,F,136,Secundaria,qui,3T,57
3SEC A,M,695,Secundaria,qui,3T,63
3SEC A,M,470,Secundaria,qui,3T,71
3SEC A,M,229,Secundaria,qui,3T,72
3SEC A,M,547,Secundaria,qui,3T,64
3SEC A,M,241,Secundaria,qui,3T,74
3SEC A,F,644,Secundaria,qui,3T,51
3SEC A,M,218,Secundaria,qui,3T,63
3SEC A,F,337,Secundaria,qui,3T,59
3SEC A,M,242,Secundaria,qui,3T,59
3SEC A,F,479,Secundaria,qui,3T,72
3SEC A,M,294,Secundaria,qui,3T,68
3SEC A,F,291,Secundaria,qui,3T,58
3SEC A,M,272,Secundaria,qui,3T,72
3SEC A,M,199,Secundaria,qui,3T,62
3SEC A,F,536,Secundaria,qui,3T,68
3SEC A,F,68,Secundaria,qui,3T,81
3SEC A,M,197,Secundaria,qui,3T,73
3SEC A,F,116,Secundaria,qui,3T,52
3SEC A,F,395,Secundaria,qui,3T,54
3SEC A,M,724,Secundaria,qui,3T,69
3SEC A,M,171,Secundaria,qui,3T,59
3SEC A,M,398,Secundaria,qui,3T,74
3SEC A,F,670,Secundaria,qui,3T,51
3SEC A,F,33,Secundaria,qui,3T,67
3SEC A,M,233,Secundaria,qui,3T,58
3SEC A,F,480,Secundaria,cosfs,1T,88
3SEC A,F,408,Secundaria,cosfs,1T,100
3SEC A,F,136,Secundaria,cosfs,1T,96
3SEC A,M,695,Secundaria,cosfs,1T,61
3SEC A,M,470,Secundaria,cosfs,1T,98
3SEC A,M,229,Secundaria,cosfs,1T,93
3SEC A,M,547,Secundaria,cosfs,1T,84
3SEC A,M,241,Secundaria,cosfs,1T,84
3SEC A,F,644,Secundaria,cosfs,1T,85
3SEC A,M,218,Secundaria,cosfs,1T,81
3SEC A,F,337,Secundaria,cosfs,1T,94
3SEC A,M,242,Secundaria,cosfs,1T,75
3SEC A,F,479,Secundaria,cosfs,1T,97
3SEC A,M,294,Secundaria,cosfs,1T,89
3SEC A,F,291,Secundaria,cosfs,1T,96
3SEC A,M,272,Secundaria,cosfs,1T,97
3SEC A,M,199,Secundaria,cosfs,1T,70
3SEC A,F,536,Secundaria,cosfs,1T,96
3SEC A,F,68,Secundaria,cosfs,1T,100
3SEC A,M,197,Secundaria,cosfs,1T,100
3SEC A,F,116,Secundaria,cosfs,1T,98
3SEC A,F,395,Secundaria,cosfs,1T,73
3SEC A,M,724,Secundaria,cosfs,1T,70
3SEC A,M,171,Secundaria,cosfs,1T,75
3SEC A,M,398,Secundaria,cosfs,1T,81
3SEC A,F,670,Secundaria,cosfs,1T,86
3SEC A,F,33,Secundaria,cosfs,1T,98
3SEC A,M,233,Secundaria,cosfs,1T,79
3SEC A,F,480,Secundaria,cosfs,2T,91
3SEC A,F,408,Secundaria,cosfs,2T,96
3SEC A,F,136,Secundaria,cosfs,2T,95
3SEC A,M,695,Secundaria,cosfs,2T,60
3SEC A,M,470,Secundaria,cosfs,2T,97
3SEC A,M,229,Secundaria,cosfs,2T,90
3SEC A,M,547,Secundaria,cosfs,2T,83
3SEC A,M,241,Secundaria,cosfs,2T,72
3SEC A,F,644,Secundaria,cosfs,2T,79
3SEC A,M,218,Secundaria,cosfs,2T,84
3SEC A,F,337,Secundaria,cosfs,2T,91
3SEC A,M,242,Secundaria,cosfs,2T,84
3SEC A,F,479,Secundaria,cosfs,2T,94
3SEC A,M,294,Secundaria,cosfs,2T,74
3SEC A,F,291,Secundaria,cosfs,2T,93
3SEC A,M,272,Secundaria,cosfs,2T,77
3SEC A,M,199,Secundaria,cosfs,2T,63
3SEC A,F,536,Secundaria,cosfs,2T,100
3SEC A,F,68,Secundaria,cosfs,2T,100
3SEC A,M,197,Secundaria,cosfs,2T,95
3SEC A,F,116,Secundaria,cosfs,2T,81
3SEC A,F,395,Secundaria,cosfs,2T,62
3SEC A,M,724,Secundaria,cosfs,2T,64
3SEC A,M,171,Secundaria,cosfs,2T,88
3SEC A,M,398,Secundaria,cosfs,2T,55
3SEC A,F,670,Secundaria,cosfs,2T,91
3SEC A,F,33,Secundaria,cosfs,2T,97
3SEC A,M,233,Secundaria,cosfs,2T,82
3SEC A,F,480,Secundaria,cosfs,3T,100
3SEC A,F,408,Secundaria,cosfs,3T,100
3SEC A,F,136,Secundaria,cosfs,3T,97
3SEC A,M,695,Secundaria,cosfs,3T,78
3SEC A,M,470,Secundaria,cosfs,3T,100
3SEC A,M,229,Secundaria,cosfs,3T,99
3SEC A,M,547,Secundaria,cosfs,3T,87
3SEC A,M,241,Secundaria,cosfs,3T,95
3SEC A,F,644,Secundaria,cosfs,3T,92
3SEC A,M,218,Secundaria,cosfs,3T,88
3SEC A,F,337,Secundaria,cosfs,3T,97
3SEC A,M,242,Secundaria,cosfs,3T,97
3SEC A,F,479,Secundaria,cosfs,3T,100
3SEC A,M,294,Secundaria,cosfs,3T,97
3SEC A,F,291,Secundaria,cosfs,3T,100
3SEC A,M,272,Secundaria,cosfs,3T,100
3SEC A,M,199,Secundaria,cosfs,3T,52
3SEC A,F,536,Secundaria,cosfs,3T,100
3SEC A,F,68,Secundaria,cosfs,3T,99
3SEC A,M,197,Secundaria,cosfs,3T,99
3SEC A,F,116,Secundaria,cosfs,3T,96
3SEC A,F,395,Secundaria,cosfs,3T,97
3SEC A,M,724,Secundaria,cosfs,3T,68
3SEC A,M,171,Secundaria,cosfs,3T,77
3SEC A,M,398,Secundaria,cosfs,3T,92
3SEC A,F,670,Secundaria,cosfs,3T,87
3SEC A,F,33,Secundaria,cosfs,3T,99
3SEC A,M,233,Secundaria,cosfs,3T,94
3SEC B,F,278,Secundaria,lit,1T,84
3SEC B,F,523,Secundaria,lit,1T,56
3SEC B,M,758,Secundaria,lit,1T,72
3SEC B,F,249,Secundaria,lit,1T,60
3SEC B,F,683,Secundaria,lit,1T,60
3SEC B,M,283,Secundaria,lit,1T,87
3SEC B,M,239,Secundaria,lit,1T,56
3SEC B,F,613,Secundaria,lit,1T,81
3SEC B,F,210,Secundaria,lit,1T,43
3SEC B,F,664,Secundaria,lit,1T,66
3SEC B,M,618,Secundaria,lit,1T,51
3SEC B,F,582,Secundaria,lit,1T,74
3SEC B,M,546,Secundaria,lit,1T,49
3SEC B,F,336,Secundaria,lit,1T,83
3SEC B,F,465,Secundaria,lit,1T,56
3SEC B,F,265,Secundaria,lit,1T,70
3SEC B,F,702,Secundaria,lit,1T,78
3SEC B,F,543,Secundaria,lit,1T,56
3SEC B,M,661,Secundaria,lit,1T,76
3SEC B,M,642,Secundaria,lit,1T,58
3SEC B,M,446,Secundaria,lit,1T,69
3SEC B,M,422,Secundaria,lit,1T,41
3SEC B,M,442,Secundaria,lit,1T,64
3SEC B,M,266,Secundaria,lit,1T,48
3SEC B,M,367,Secundaria,lit,1T,67
3SEC B,F,400,Secundaria,lit,1T,69
3SEC B,F,571,Secundaria,lit,1T,83
3SEC B,M,250,Secundaria,lit,1T,64
3SEC B,M,743,Secundaria,lit,1T,55
3SEC B,F,278,Secundaria,lit,2T,85
3SEC B,F,523,Secundaria,lit,2T,93
3SEC B,M,758,Secundaria,lit,2T,76
3SEC B,F,249,Secundaria,lit,2T,61
3SEC B,F,683,Secundaria,lit,2T,71
3SEC B,M,283,Secundaria,lit,2T,84
3SEC B,M,239,Secundaria,lit,2T,90
3SEC B,F,613,Secundaria,lit,2T,92
3SEC B,F,210,Secundaria,lit,2T,71
3SEC B,F,664,Secundaria,lit,2T,80
3SEC B,M,618,Secundaria,lit,2T,72
3SEC B,F,582,Secundaria,lit,2T,77
3SEC B,M,546,Secundaria,lit,2T,77
3SEC B,F,336,Secundaria,lit,2T,94
3SEC B,F,465,Secundaria,lit,2T,73
3SEC B,F,265,Secundaria,lit,2T,90
3SEC B,F,702,Secundaria,lit,2T,78
3SEC B,F,543,Secundaria,lit,2T,66
3SEC B,M,661,Secundaria,lit,2T,63
3SEC B,M,642,Secundaria,lit,2T,67
3SEC B,M,446,Secundaria,lit,2T,85
3SEC B,M,422,Secundaria,lit,2T,82
3SEC B,M,442,Secundaria,lit,2T,88
3SEC B,M,266,Secundaria,lit,2T,71
3SEC B,M,367,Secundaria,lit,2T,72
3SEC B,F,400,Secundaria,lit,2T,82
3SEC B,F,571,Secundaria,lit,2T,77
3SEC B,M,250,Secundaria,lit,2T,79
3SEC B,M,743,Secundaria,lit,2T,82
3SEC B,F,278,Secundaria,lit,3T,84
3SEC B,F,523,Secundaria,lit,3T,74
3SEC B,M,758,Secundaria,lit,3T,68
3SEC B,F,249,Secundaria,lit,3T,66
3SEC B,F,683,Secundaria,lit,3T,64
3SEC B,M,283,Secundaria,lit,3T,79
3SEC B,M,239,Secundaria,lit,3T,64
3SEC B,F,613,Secundaria,lit,3T,86
3SEC B,F,210,Secundaria,lit,3T,78
3SEC B,F,664,Secundaria,lit,3T,75
